ID,Attrition_Flag,Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Used_Bal,Total_Unused_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
394115079,Existing Customer,21,M,1,N/A,Married,$40K - $60K,Silver,20,3,1,2,18145.6,1409,15087,0.677,16715,126,0.703,0.085
360420766,Existing Customer,22,M,0,Graduate,Married,Less than $40K,Blue,15,3,1,5,5170,0,4700,0.617,14723,96,0.655,0
377327191,Existing Customer,22,M,2,High School,Married,Less than $40K,Blue,23,4,3,0,3296.7,1393,1604,1.12,1577,35,0.522,0.465
355874491,Existing Customer,22,M,1,High School,Married,$60K - $80K,Blue,17,3,4,2,8696.6,1631,6275,0.889,1946,45,0.552,0.206
389574841,Existing Customer,22,F,0,Graduate,Divorced,N/A,Blue,13,5,1,2,8549.2,1890,5882,0.754,2585,75,0.829,0.243
386187766,Existing Customer,22,M,1,Graduate,Married,$80K - $120K,Blue,19,5,4,2,10954.9,2377,7582,1.1,1560,39,0.696,0.239
357065529,Existing Customer,22,M,0,Graduate,NaN,$60K - $80K,Blue,36,3,7,3,20364.3,2517,15996,0.524,1567,33,0.941,0.136
356018679,Existing Customer,22,M,0,N/A,Married,$60K - $80K,Blue,23,3,4,2,5660.6,1773,3373,0.879,1509,45,0.667,0.345
406980616,Existing Customer,22,M,0,N/A,Single,$80K - $120K,Blue,25,5,3,2,4660.7,1676,2561,0.786,2465,88,0.725,0.396
385450629,Existing Customer,22,F,1,Graduate,Married,Less than $40K,Blue,17,3,1,3,1663.2,810,702,1.294,2558,44,0.571,0.536
359281741,Existing Customer,22,M,2,N/A,Divorced,$120K +,Purple,14,3,3,3,1702.8,0,1548,0.828,2611,64,0.455,0
358835379,Existing Customer,22,F,1,Graduate,Single,Less than $40K,Blue,20,5,3,3,5533,1327,3703,0.803,2523,71,0.775,0.264
357623754,Existing Customer,22,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,2,7795.7,1060,6027,0.709,1712,37,0.609,0.15
359209479,Attrited Customer,22,M,1,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,4,5567.1,0,5061,0.911,1309,38,0.462,0
358692991,Existing Customer,22,M,0,Graduate,Married,Less than $40K,Blue,21,6,9,2,2739,0,2490,0.859,1645,30,0.667,0
356288454,Existing Customer,22,M,0,High School,Married,$60K - $80K,Blue,36,5,3,4,4967.6,2252,2264,0.889,1819,24,0.846,0.499
355664829,Existing Customer,22,M,0,High School,Married,$120K +,Blue,13,3,1,4,9907.7,1965,7042,0.698,1925,42,0.448,0.218
356679316,Existing Customer,22,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,2,12508.1,1015,10356,1.483,2768,68,0.889,0.089
355821054,Existing Customer,22,F,1,Uneducated,Married,N/A,Blue,13,5,3,2,4417.6,917,3099,1.246,2572,35,0.591,0.228
354575304,Existing Customer,22,F,0,N/A,Married,Less than $40K,Blue,19,5,1,4,3187.8,0,2898,1.154,2632,64,0.778,0
359976204,Existing Customer,22,M,0,Graduate,Married,Less than $40K,Blue,36,3,4,2,2805,1623,927,0.65,1870,51,0.275,0.636
359726154,Existing Customer,22,F,0,Graduate,Married,Less than $40K,Blue,23,5,3,3,2747.8,1632,866,0.712,2048,35,1.188,0.653
357874929,Existing Customer,22,M,1,N/A,Married,$40K - $60K,Blue,18,5,1,3,5198.6,1380,3346,0.622,1723,31,0.55,0.292
358405741,Existing Customer,22,F,2,Uneducated,Married,Less than $40K,Blue,24,4,3,1,2269.3,0,2063,0.553,1859,43,0.536,0
355908579,Existing Customer,22,M,2,College,Divorced,$40K - $60K,Blue,22,3,4,4,3457.3,1075,2068,0.643,2510,57,0.629,0.342
359646766,Existing Customer,22,M,1,College,Single,N/A,Blue,13,3,4,3,23749,2517,19073,0.813,2567,70,0.795,0.117
356676091,Existing Customer,22,M,1,Post-Graduate,Married,Less than $40K,Blue,17,5,1,2,7890.3,1227,5946,0.646,1793,33,0.737,0.171
386146179,Attrited Customer,22,M,1,College,Divorced,Less than $40K,Blue,19,4,4,3,8767,0,7970,0.776,1284,30,0.429,0
355128354,Existing Customer,22,M,1,N/A,Single,Less than $40K,Blue,19,5,3,0,9618.4,1712,7032,0.895,2579,68,0.659,0.196
390544854,Existing Customer,22,M,0,Graduate,Divorced,$80K - $120K,Blue,23,6,1,2,29461.3,1285,25498,0.59,2495,46,0.769,0.048
360006541,Existing Customer,22,F,0,Post-Graduate,Single,Less than $40K,Blue,18,6,4,2,2345.2,797,1335,0.779,3265,74,0.574,0.374
354758229,Existing Customer,22,M,0,Graduate,Divorced,$60K - $80K,Blue,22,3,4,3,7123.6,0,6476,0.551,2723,66,0.65,0
360353004,Existing Customer,22,M,2,Post-Graduate,Single,$40K - $60K,Blue,16,5,4,5,4986.3,1977,2556,0.664,2679,69,0.605,0.436
407285529,Existing Customer,22,F,1,College,Single,Less than $40K,Blue,24,4,4,0,3795,2517,933,0.652,2545,64,0.778,0.73
394506316,Existing Customer,22,F,0,Graduate,Single,Less than $40K,Blue,17,3,3,1,5354.8,1090,3778,0.679,2907,69,0.816,0.224
394747066,Existing Customer,22,M,0,High School,Married,Less than $40K,Blue,21,5,6,3,2739,1259,1231,1.079,2441,53,0.514,0.506
354398229,Existing Customer,22,F,2,Graduate,Single,Less than $40K,Blue,18,3,1,4,4618.9,1903,2296,1.059,3016,67,0.763,0.453
354115591,Existing Customer,22,M,1,Uneducated,Divorced,N/A,Blue,22,5,4,4,13792.9,910,11629,0.856,2643,72,0.674,0.073
385614091,Existing Customer,22,F,0,Graduate,Divorced,Less than $40K,Blue,17,4,1,3,5174.4,0,4704,1.177,3294,87,0.891,0
356555454,Existing Customer,22,M,1,N/A,Married,Less than $40K,Blue,13,3,9,5,2867.7,1966,641,0.65,1719,45,0.607,0.754
394580679,Existing Customer,22,F,0,Graduate,Married,Less than $40K,Blue,19,3,1,4,3534.3,2517,696,1.275,2666,46,1,0.783
357509529,Existing Customer,22,F,2,Post-Graduate,Divorced,Less than $40K,Blue,36,3,1,2,2751.1,1845,656,0.668,2933,65,0.806,0.738
355489516,Existing Customer,22,M,0,N/A,Single,$40K - $60K,Blue,20,3,1,3,7267.7,2517,4090,0.854,3046,73,0.78,0.381
401703279,Existing Customer,22,F,1,Uneducated,Single,N/A,Blue,24,3,7,4,8289.6,1272,6264,0.683,4189,86,0.911,0.169
355935879,Attrited Customer,22,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,3,3195.5,2517,388,0.725,2487,39,0.393,0.866
394606441,Attrited Customer,22,F,1,Uneducated,Divorced,Less than $40K,Blue,19,6,1,2,1808.4,0,1644,0.82,2533,44,0.517,0
394698391,Existing Customer,22,F,0,High School,Single,Less than $40K,Blue,20,3,4,4,2323.2,1109,1003,0.693,4729,78,0.733,0.525
403494504,Existing Customer,22,F,0,High School,Single,N/A,Blue,25,4,1,2,14208.7,1157,11760,0.668,4108,82,0.745,0.09
356711041,Attrited Customer,22,F,0,Graduate,Single,Less than $40K,Blue,36,5,4,3,1731.4,0,1574,0.582,2560,59,0.788,0
360033541,Existing Customer,22,F,0,High School,Single,Less than $40K,Blue,36,5,1,1,1689.6,801,735,0.944,3904,74,0.897,0.521
360590941,Existing Customer,22,F,0,College,Single,N/A,Blue,18,4,3,3,10605.1,0,9641,0.907,4710,75,0.667,0
359091916,Existing Customer,22,F,1,Graduate,Single,Less than $40K,Blue,18,4,3,1,1582.13,0,1438.3,0.6,4322,68,0.619,0
356826391,Existing Customer,22,F,0,N/A,Single,Less than $40K,Blue,36,1,1,1,2603.7,1220,1147,1.04,5568,90,0.957,0.515
358279141,Existing Customer,22,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,2,1783.1,1046,575,0.729,5247,84,0.615,0.645
354585654,Existing Customer,22,M,1,High School,Married,$60K - $80K,Blue,16,1,4,3,17374.5,1742,14053,1.022,13173,96,0.846,0.11
358203241,Existing Customer,22,M,0,N/A,Single,$60K - $80K,Blue,20,1,4,3,26136,1349,22411,0.961,13124,103,0.746,0.057
359847204,Attrited Customer,22,F,1,College,Single,Less than $40K,Blue,36,4,4,6,4995.1,0,4541,0.976,7996,80,0.778,0
400379116,Attrited Customer,22,M,0,College,Single,$60K - $80K,Blue,24,6,3,2,4519.9,0,4109,0.949,8642,77,0.481,0
409117704,Existing Customer,22,M,0,College,Married,$60K - $80K,Blue,25,2,4,1,21487.4,0,19534,0.616,15634,118,0.639,0
359126266,Attrited Customer,22,F,0,Graduate,Divorced,Less than $40K,Blue,18,5,1,1,4623.3,996,3207,0.705,7292,68,0.7,0.237
354402954,Attrited Customer,22,M,2,Graduate,Married,Less than $40K,Silver,18,1,1,3,11018.7,726,9291,0.924,9299,68,0.619,0.072
359925466,Existing Customer,22,M,2,College,Single,$60K - $80K,Blue,36,1,4,3,4611.2,1734,2458,0.753,13345,106,0.893,0.414
355076791,Attrited Customer,22,F,0,Uneducated,Married,Less than $40K,Blue,13,3,1,3,6682.5,0,6075,0.923,9242,63,0.909,0
355931716,Existing Customer,22,M,1,N/A,NaN,Less than $40K,Blue,13,1,4,1,4167.9,1782,2007,0.85,15670,116,0.785,0.47
386586241,Attrited Customer,22,M,0,Graduate,Married,$40K - $60K,Blue,23,6,3,4,4469.3,0,4063,0.776,7463,70,0.707,0
389541316,Existing Customer,22,M,2,Uneducated,Single,$60K - $80K,Blue,13,3,3,3,4517.7,979,3128,0.647,14596,104,0.733,0.238
355872616,Attrited Customer,22,F,0,High School,Single,N/A,Blue,22,1,3,4,15283.4,0,13894,0.845,9351,69,0.533,0
357961704,Existing Customer,22,F,0,College,Married,Less than $40K,Blue,19,4,3,3,4602.4,1254,2930,0.549,14999,110,0.719,0.3
382158354,Existing Customer,22,F,1,High School,Single,Less than $40K,Blue,23,3,3,2,4350.5,2352,1603,0.779,16423,109,0.758,0.595
355574566,Attrited Customer,22,F,1,Graduate,Married,N/A,Blue,18,4,1,4,4814.7,2517,1860,0.941,8759,74,0.609,0.575
355033066,Attrited Customer,22,M,0,Graduate,Single,Less than $40K,Silver,36,4,4,3,14116.3,0,12833,0.853,9619,75,0.786,0
358703491,Attrited Customer,23,M,2,Graduate,NaN,$40K - $60K,Blue,36,4,4,3,5809.1,0,5281,0.535,8395,62,0.722,0
356440141,Existing Customer,23,M,0,Uneducated,Married,$40K - $60K,Blue,22,3,4,0,4452.8,1113,2935,0.717,1757,45,0.607,0.275
357425529,Existing Customer,23,M,0,Graduate,Married,$40K - $60K,Blue,21,3,4,0,2373.8,1729,429,1.1,1718,42,0.448,0.801
359735716,Existing Customer,23,F,0,Graduate,Married,Less than $40K,Blue,22,3,4,2,3208.7,2127,790,1.074,1831,36,1,0.729
355904641,Existing Customer,23,M,1,N/A,Married,Less than $40K,Blue,36,3,4,3,2054.8,1515,353,1.359,2229,35,0.667,0.811
354816766,Existing Customer,23,M,2,Uneducated,Married,Less than $40K,Blue,18,3,3,4,1582.13,0,1438.3,1.561,2789,50,1.083,0
354908079,Existing Customer,23,F,1,N/A,Single,N/A,Silver,36,4,4,2,37967.6,0,34516,0.791,2183,60,1.069,0
354591841,Existing Customer,23,F,0,Uneducated,Single,Less than $40K,Blue,36,4,3,0,5930.1,0,5391,1.075,1971,56,0.6,0
356911516,Attrited Customer,23,F,2,N/A,Married,N/A,Blue,20,3,1,2,8963.9,0,8149,0.331,808,30,0.111,0
355017504,Existing Customer,23,F,0,Uneducated,Single,Less than $40K,Blue,24,3,3,4,4209.7,1397,2430,0.88,2491,64,1,0.365
399749079,Existing Customer,23,M,1,Post-Graduate,Married,$60K - $80K,Blue,22,5,1,3,2953.5,1580,1105,0.727,1642,36,0.636,0.588
394813629,Existing Customer,23,M,1,Graduate,Single,$40K - $60K,Blue,25,5,4,3,2128.5,1033,902,0.623,2498,60,1,0.534
390663241,Existing Customer,23,M,0,Graduate,Divorced,$60K - $80K,Blue,25,6,1,2,9540.3,0,8673,0.876,2457,58,0.933,0
358346341,Existing Customer,23,M,1,College,Single,$40K - $60K,Blue,22,4,1,3,10005.6,0,9096,0.768,2318,54,0.688,0
406394116,Existing Customer,23,F,0,Graduate,Married,Less than $40K,Blue,21,4,1,4,6946.5,1305,5010,0.542,2205,43,0.265,0.207
356247616,Existing Customer,23,F,0,Uneducated,Married,Less than $40K,Blue,19,5,4,2,2607,1699,671,0.889,2411,53,0.656,0.717
356308704,Existing Customer,23,M,1,Post-Graduate,Single,$40K - $60K,Blue,20,5,4,3,15107.4,0,13734,0.855,2566,74,0.762,0
409501254,Existing Customer,23,M,1,N/A,Single,$40K - $60K,Blue,26,4,1,2,2240.7,0,2037,0.88,2563,64,0.641,0
394654779,Existing Customer,23,M,2,College,Married,Less than $40K,Blue,21,6,3,4,2989.8,1920,798,1.604,2570,49,1.042,0.706
357105766,Existing Customer,23,M,0,Graduate,Divorced,Less than $40K,Blue,36,4,4,2,3643.2,2491,821,0.62,2670,50,0.667,0.752
355143766,Existing Customer,23,M,2,Graduate,Single,$40K - $60K,Blue,36,3,3,4,6895.9,1169,5100,0.743,2221,57,0.727,0.186
355316341,Existing Customer,23,M,1,Uneducated,Married,$40K - $60K,Blue,24,5,3,3,1582.13,0,1438.3,0.665,2308,49,0.4,0
355391229,Existing Customer,23,M,1,Graduate,Married,$40K - $60K,Blue,20,6,3,5,2715.9,1695,774,0.842,1615,36,0.333,0.687
378940629,Existing Customer,23,M,0,Graduate,Divorced,$60K - $80K,Blue,24,6,3,2,4655.2,2092,2140,0.604,2565,69,0.865,0.494
357265554,Existing Customer,23,M,1,College,Married,$80K - $120K,Blue,36,4,4,3,4686,1775,2485,1.239,2109,52,0.625,0.417
357603204,Existing Customer,23,F,1,High School,Single,Less than $40K,Blue,22,5,1,5,7328.2,0,6662,0.934,3264,83,0.766,0
404645154,Existing Customer,23,F,0,Graduate,Married,Less than $40K,Blue,26,3,1,1,3894,1173,2367,1.106,1912,45,0.667,0.331
357766554,Existing Customer,23,F,0,Uneducated,Single,Less than $40K,Blue,20,4,4,4,5183.2,955,3757,0.855,2568,62,0.59,0.203
357610254,Existing Customer,23,F,0,High School,Married,Less than $40K,Blue,22,4,3,1,3600.3,2517,756,1.465,2726,57,0.727,0.769
383843604,Existing Customer,23,M,2,N/A,Single,$80K - $120K,Blue,24,6,4,3,37967.6,1180,33336,0.801,2329,69,0.605,0.034
360689004,Existing Customer,23,M,0,Uneducated,Divorced,$40K - $60K,Blue,21,6,3,2,2883.1,1461,1160,0.775,2718,71,0.775,0.557
385131091,Existing Customer,23,M,0,Uneducated,Single,Less than $40K,Blue,25,5,3,2,6286.5,1741,3974,0.816,2324,67,1.03,0.305
358669366,Existing Customer,23,M,0,High School,Divorced,Less than $40K,Blue,22,3,3,3,6613.2,0,6012,0.968,2801,72,0.674,0
357587079,Existing Customer,23,M,1,College,Married,$80K - $120K,Blue,36,4,1,0,27736.5,1445,23770,1.033,2588,48,1,0.057
358739491,Existing Customer,23,F,2,Uneducated,Divorced,Less than $40K,Blue,19,6,3,0,3138.3,1961,892,0.866,2697,68,0.789,0.687
358044991,Existing Customer,23,M,0,Graduate,Single,$40K - $60K,Blue,24,3,1,4,13255,1732,10318,0.804,2015,46,0.704,0.144
412084404,Existing Customer,23,F,1,College,Divorced,N/A,Blue,27,4,9,3,4011.7,1480,2167,0.76,2271,60,0.364,0.406
357712141,Existing Customer,23,F,0,College,Married,Less than $40K,Blue,21,5,3,2,1844.7,0,1677,1.369,3059,50,0.613,0
355007341,Existing Customer,23,F,0,Graduate,Single,Less than $40K,Blue,20,3,4,2,3828,724,2756,0.722,2807,65,0.806,0.208
359197329,Existing Customer,23,F,0,Graduate,Single,Less than $40K,Blue,22,3,1,1,4679.4,2464,1790,0.764,2366,62,0.722,0.579
403507291,Existing Customer,23,F,0,Graduate,Divorced,N/A,Blue,26,3,4,3,1615.9,0,1469,0.915,4331,89,0.935,0
354089304,Existing Customer,23,F,0,Graduate,Married,N/A,Blue,36,4,3,2,2736.8,0,2488,1.05,4226,73,0.521,0
389176591,Existing Customer,23,F,0,High School,Married,Less than $40K,Blue,13,5,3,3,3521.1,984,2217,0.639,5155,77,0.925,0.307
356362366,Existing Customer,23,F,0,Post-Graduate,Single,Less than $40K,Blue,19,6,4,1,3042.6,1731,1035,0.569,3959,71,0.732,0.626
357363429,Attrited Customer,23,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,4,3,5358.1,0,4871,0.89,2773,34,0.789,0
356239816,Attrited Customer,23,F,1,N/A,Single,Less than $40K,Blue,20,3,1,2,1864.5,0,1695,0.561,2428,43,0.593,0
359772991,Existing Customer,23,F,2,Post-Graduate,NaN,N/A,Blue,13,5,4,3,15270.2,0,13882,0.87,4798,82,0.822,0
384788679,Existing Customer,23,F,0,Graduate,Single,Less than $40K,Blue,17,4,3,3,3065.7,1761,1026,0.67,4358,89,0.648,0.632
356959179,Existing Customer,23,F,0,Uneducated,Divorced,N/A,Blue,36,6,4,1,5709,1682,3508,0.888,4900,81,0.8,0.324
384474991,Existing Customer,23,F,2,N/A,Single,N/A,Blue,25,5,4,1,3616.8,2495,793,0.805,4370,83,0.886,0.759
358702704,Existing Customer,23,F,0,Post-Graduate,Single,N/A,Blue,18,3,3,0,4327.4,1911,2023,0.723,4143,82,0.864,0.486
390090016,Existing Customer,23,F,0,Graduate,Married,Less than $40K,Blue,20,5,1,1,1582.13,0,1438.3,0.689,4397,86,0.755,0
389076054,Existing Customer,23,F,0,High School,Single,Less than $40K,Blue,23,4,3,3,2462.9,1256,983,0.605,4986,83,0.976,0.561
356838579,Attrited Customer,23,F,1,Graduate,Divorced,N/A,Blue,22,2,3,3,1785.3,0,1623,0.501,2126,45,0.364,0
354170979,Existing Customer,23,F,1,College,Divorced,Less than $40K,Blue,21,2,3,3,2267.1,1904,157,0.786,4480,86,0.87,0.924
392397541,Existing Customer,23,F,1,High School,Divorced,Less than $40K,Blue,25,2,1,3,2182.4,0,1984,1.05,4794,73,0.921,0
386063754,Attrited Customer,23,F,1,Uneducated,Married,Less than $40K,Blue,20,6,3,2,1582.13,0,1438.3,0.706,2614,49,0.531,0
356904316,Existing Customer,23,F,0,Uneducated,Divorced,Less than $40K,Silver,23,2,3,1,11935,1873,8977,0.995,13794,127,0.789,0.173
359861154,Existing Customer,23,F,0,Uneducated,Divorced,Less than $40K,Blue,22,2,1,3,3661.9,0,3329,0.641,13109,114,0.727,0
357815491,Attrited Customer,23,F,0,Graduate,Single,Less than $40K,Blue,21,4,3,3,5057.8,0,4598,0.439,6317,77,0.833,0
359022504,Attrited Customer,23,M,0,Post-Graduate,Married,Less than $40K,Blue,21,1,3,2,4144.8,0,3768,0.799,6639,71,1.152,0
386641554,Existing Customer,23,M,0,High School,Married,$60K - $80K,Silver,24,1,1,3,35788.5,1722,30813,0.856,15738,116,0.657,0.053
386083029,Existing Customer,23,M,1,N/A,Single,$40K - $60K,Blue,20,1,3,3,3555.2,1564,1668,0.969,13142,112,0.75,0.484
359144416,Existing Customer,23,M,1,N/A,Married,$40K - $60K,Blue,36,1,4,3,6149,875,4715,0.86,14643,127,0.764,0.157
358161841,Existing Customer,23,M,0,Graduate,Married,$80K - $120K,Blue,36,2,4,3,36070.1,1607,31184,0.752,13177,106,0.738,0.049
394991566,Existing Customer,23,M,2,Graduate,NaN,$80K - $120K,Silver,22,2,4,2,37967.6,1780,32736,0.839,14185,98,0.69,0.052
407615229,Existing Customer,23,M,1,High School,Divorced,$40K - $60K,Silver,26,1,1,3,17054.4,1277,14227,0.612,14181,126,0.615,0.082
360585504,Existing Customer,23,F,1,N/A,Married,Less than $40K,Silver,36,2,4,1,11388.3,1520,8833,0.724,15028,124,0.746,0.147
385742454,Existing Customer,23,M,0,Graduate,Divorced,$80K - $120K,Silver,19,1,4,3,37967.6,1984,32532,0.757,14969,96,0.811,0.057
411442516,Existing Customer,23,M,1,High School,Married,$60K - $80K,Blue,24,2,1,3,4760.8,1493,2835,0.651,14731,120,0.765,0.345
356771454,Existing Customer,23,M,2,Graduate,Single,Less than $40K,Blue,19,1,3,3,6458.1,1829,4042,0.81,15645,117,0.746,0.312
354691966,Attrited Customer,23,M,2,N/A,NaN,$80K - $120K,Blue,18,2,1,3,4670.6,2517,1729,0.951,8102,66,0.886,0.593
358530429,Attrited Customer,23,M,0,Graduate,Married,Less than $40K,Blue,36,3,3,3,7602.1,2517,4394,0.934,8123,71,0.732,0.364
354657691,Existing Customer,23,F,0,Post-Graduate,Single,N/A,Blue,36,3,4,1,29065.3,0,26423,0.671,13575,108,0.77,0
379165741,Existing Customer,23,M,0,Graduate,Single,$60K - $80K,Silver,24,2,3,2,37967.6,984,33532,0.913,15347,109,0.787,0.029
358894479,Existing Customer,23,M,0,Graduate,Divorced,$80K - $120K,Blue,19,1,1,2,23776.5,570,21045,0.737,16464,103,0.717,0.026
357319441,Existing Customer,23,M,0,Graduate,Single,$40K - $60K,Blue,36,2,4,3,5127.1,1835,2826,0.999,14257,110,0.964,0.394
386245666,Existing Customer,23,F,1,Post-Graduate,Married,Less than $40K,Blue,21,2,1,2,5876.2,2005,3337,0.682,14738,94,0.709,0.375
385102854,Existing Customer,23,M,0,N/A,Married,Less than $40K,Blue,25,2,4,0,4502.3,0,4093,0.697,15495,112,0.778,0
359884329,Existing Customer,23,F,0,College,Married,N/A,Silver,24,2,4,1,37967.6,2032,32484,0.82,14544,104,0.705,0.059
389711229,Existing Customer,23,F,1,N/A,Divorced,Less than $40K,Blue,13,2,3,3,3886.3,1206,2327,0.859,16339,120,0.579,0.341
354998416,Attrited Customer,23,M,1,Post-Graduate,Single,Less than $40K,Silver,36,6,4,5,13594.9,0,12359,0.843,7528,70,0.628,0
356559091,Existing Customer,23,M,1,N/A,Married,$40K - $60K,Blue,23,5,1,2,14769.7,1562,11865,0.537,13117,108,0.714,0.116
358662091,Existing Customer,23,F,0,High School,Single,Less than $40K,Silver,21,3,1,3,15735.5,1288,13017,0.774,14769,119,0.63,0.09
386298391,Existing Customer,23,M,1,Graduate,NaN,Less than $40K,Gold,21,3,3,2,16787.1,1109,14152,0.655,15442,125,0.761,0.073
355375516,Attrited Customer,23,F,1,Graduate,Single,Less than $40K,Blue,13,1,1,3,5311.9,0,4829,0.836,8286,65,0.857,0
356834079,Attrited Customer,23,F,1,Uneducated,Single,N/A,Blue,36,2,4,3,23173.7,0,21067,0.995,9212,71,0.821,0
357645954,Existing Customer,23,M,1,College,Single,$40K - $60K,Blue,36,3,1,2,12219.9,2045,9064,0.625,13988,92,0.84,0.184
355103604,Existing Customer,23,F,1,N/A,Single,Less than $40K,Blue,18,3,1,3,3738.9,1800,1599,0.752,13148,121,0.806,0.53
357342054,Attrited Customer,23,M,1,Post-Graduate,Single,$40K - $60K,Blue,24,4,3,4,4585.9,534,3635,0.836,8565,70,0.795,0.128
408517554,Existing Customer,23,M,2,Graduate,Single,Less than $40K,Blue,14,4,4,3,7626.3,1870,5063,0.656,15585,115,0.917,0.27
400518016,Existing Customer,24,M,0,High School,Single,$40K - $60K,Blue,25,3,3,3,4942.3,1388,3105,0.795,17744,104,0.763,0.309
409453104,Existing Customer,24,M,0,High School,NaN,$60K - $80K,Silver,27,2,3,2,31989.1,1396,27685,2.204,1538,36,0.714,0.048
386342416,Existing Customer,24,F,1,N/A,Married,Less than $40K,Blue,22,3,4,2,2906.2,2035,607,1.119,1761,42,0.909,0.77
357971341,Existing Customer,24,F,3,Graduate,Single,Less than $40K,Blue,36,3,1,3,3910.5,0,3555,0.813,2346,71,0.651,0
358853566,Existing Customer,24,M,1,N/A,Single,$40K - $60K,Blue,24,6,3,3,11066,2322,7738,0.894,2184,63,1.032,0.231
360698904,Existing Customer,24,M,0,High School,Married,$40K - $60K,Blue,24,5,3,0,4108.5,1176,2559,1.184,1564,41,0.708,0.315
354049066,Existing Customer,24,F,0,Graduate,Married,Less than $40K,Blue,19,6,1,0,3117.4,1418,1416,1.458,1598,39,0.773,0.5
410885754,Existing Customer,24,M,0,High School,Married,$40K - $60K,Blue,28,5,1,2,3489.2,2055,1117,0.663,1939,36,0.636,0.648
408572229,Existing Customer,24,F,2,Graduate,Single,Less than $40K,Blue,17,5,1,2,1582.13,1228,210.3,1.132,2580,67,0.971,0.854
356052766,Existing Customer,24,M,2,High School,Single,$40K - $60K,Blue,20,6,4,4,2458.5,1638,597,0.912,2905,56,0.806,0.733
357175329,Existing Customer,24,M,1,Graduate,Single,N/A,Blue,26,6,4,4,20777.9,1880,17009,0.702,2979,55,0.774,0.1
355606554,Existing Customer,24,M,1,College,Divorced,$80K - $120K,Blue,36,5,4,4,37967.6,0,34516,0.845,2305,60,0.714,0
394524429,Existing Customer,24,F,1,Post-Graduate,Married,Less than $40K,Blue,20,5,3,3,2457.4,1865,369,0.732,2115,59,0.439,0.835
356410104,Existing Customer,24,F,0,High School,Divorced,Less than $40K,Blue,36,5,3,4,2968.9,1609,1090,0.893,2141,56,0.806,0.596
360373816,Existing Customer,24,M,1,N/A,Married,$40K - $60K,Blue,36,3,3,4,9897.8,1471,7527,0.844,1931,48,0.371,0.163
357393691,Existing Customer,24,F,0,College,Married,N/A,Blue,36,5,4,3,7386.5,1314,5401,0.987,1731,41,0.519,0.196
389200516,Existing Customer,24,M,0,High School,Married,$60K - $80K,Blue,13,3,4,4,15738.8,1889,12419,1.053,1659,39,1.167,0.132
355153966,Existing Customer,24,F,0,College,Single,Less than $40K,Blue,24,3,4,4,3208.7,2517,400,0.833,2471,60,0.875,0.863
